,index,original_smiles,output_smiles,energy,molecular_dipole_norm,molecular_polarizability_mean,homo_lumo_gap,zero_point_energy,atomization_energy,xyz
150,0,[C:1]1([H:10])=[C:2]([H:11])[C@:3]2([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@:6]3([C:7]([H:16])([H:17])[H:18])[C@:8]2([H:19])[C:9]1([H:20])[H:21],[C:1]1([H:10])=[C:2]([H:11])[C@:3]2([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@:6]3([C:7]([H:16])([H:17])[H:18])[C@:8]2([H:19])[C:9]1([H:20])[H:21],-25.335220593256174,0.22073968929879992,-55.48744482388503,0.17846529914064962,114.28354675226439,4.441629306277829,"[[1, 2.1082623064678745, 0.38735675638950595, -0.45764632288622037], [2, 1.8445322702594915, -0.7725519668206332, 0.1249084113037549], [3, 0.5561277190537964, -0.729995510861032, 0.8783349419631232], [4, -0.6958649965989577, -1.2826612441315897, 0.18117479825291372], [5, -0.8022339679997539, -0.7230746659511483, -1.2050730936549017], [6, -1.211857545080431, 0.12263758594418193, -0.039047999640699], [7, -2.590891734885055, 0.6865916865381614, 0.12609809424338256], [8, 0.02467233945489216, 0.7074385988906462, 0.6579741063309228], [9, 1.0674832172050122, 1.440911415273833, -0.19314671320549612], [10, 2.9736726892903196, 0.6071261229565252, -1.0616484609650265], [11, 2.4488144995820424, -1.6617055415977715, 0.07058522511951934], [12, 0.6490031374251536, -1.0613188613805897, 1.9128329313906216], [13, -1.2173488013509777, -2.1740542420760467, 0.48946903918221457], [14, 0.09064939089784252, -0.5032543902088178, -1.7698809688890476], [15, -1.611882950675917, -1.1136188574229002, -1.8049580885454009], [16, -3.333196550658463, 0.0043065897588019314, -0.2829421000682717], [17, -2.8150117742323078, 0.8490673238041445, 1.1799332557794324], [18, -2.6762023252514022, 1.641498167277694, -0.39243551566115015], [19, -0.23317620897290942, 1.2473335742450717, 1.5675886000323724], [20, 1.5057994778716246, 2.289020229880674, 0.3388261226833666], [21, 0.6412281469428153, 1.8221095555064186, -1.1241325566083606]]"
151,0,[n:1]1([H:10])[c:2](=[O:3])[n:4]([C:5]([H:11])([H:12])[H:13])[n:6][c:7]1[O:8][C:9]([H:14])([H:15])[H:16],[n:1]1([H:10])[c:2](=[O:3])[n:4]([C:5]([H:11])([H:12])[H:13])[n:6][c:7]1[O:8][C:9]([H:14])([H:15])[H:16],-29.072173038710815,1.5545521174238595,-45.351654306918306,0.1717948902043139,75.47925606839542,3.759965469927508,"[[1, 0.048839606009077434, -1.2628630075010492, -0.00019982450728917207], [2, 1.2981739969141852, -0.6356690574829638, 0.00019453931134800074], [3, 2.3872745185309454, -1.1563410542073131, -0.0002882882085584996], [4, 0.9859816921355729, 0.6887363306639531, 0.0018410928299812878], [5, 1.916418104098198, 1.778739645007725, -0.0014758811106946824], [6, -0.37039531997919783, 0.9019838840471942, 0.0012049041768234334], [7, -0.8974924015275147, -0.27612646327876283, 0.00019450827968510185], [8, -2.18945706216524, -0.5829007795235815, -0.0005398049009956084], [9, -3.061600714187145, 0.5376512240684465, -0.0004023174402253904], [10, -0.11181161652079888, -2.254460224296453, -0.0006804166746862613], [11, 2.9150334922900516, 1.3455198260948835, -0.003495468123637988], [12, 1.7792749241524994, 2.3965166933762716, 0.8873351469943591], [13, 1.7748590882339663, 2.3948939359181813, -0.8907207735575727], [14, -2.8974142882307206, 1.1483951393861425, 0.8892264095046273], [15, -4.069534361717257, 0.12999401819341488, -0.004589729498607133], [16, -2.8917806058273117, 1.153041757982716, -0.8857366953948458]]"
152,0,[O:1]([C@:2]1([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[C@:7]([C:8]([H:17])([H:18])[H:19])([H:16])[C:9]1([H:20])[H:21])[H:10],[O:1]([C@:2]1([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[C@:7]([C:8]([H:17])([H:18])[H:19])([H:16])[C:9]1([H:20])[H:21])[H:10],-29.212268822769254,1.2645434639035578,-48.06814996378705,0.12154924513561444,110.90712201359955,4.370056527112588,"[[1, 0.8070939348414621, 1.6520877011596784, 0.10971087304880839], [2, 0.05502487563997504, 0.5044709352272719, -0.16975810377800982], [3, 0.8655612891571918, -0.48997702357830236, -1.0166005087943317], [4, 2.1146043716718315, -0.9579991503818575, -0.3337122394088133], [5, 2.609007935827666, -0.46147219880399226, 0.6417107776713904], [6, -1.3259066472665373, 0.8553096544614186, -0.7565526335310985], [7, -2.015722030420529, 0.10971353585570146, 0.40208310364318267], [8, -2.775787659287366, -1.1409866408643083, -0.0034230378483230297], [9, -0.6416379032540989, -0.1459043338320053, 1.0509918468287152], [10, 1.5846225142812829, 1.3742558760033048, 0.6160209541172934], [11, 1.1757412053730345, 0.0016977832985792356, -1.9450953032745484], [12, 0.25888808937781754, -1.3543574424501799, -1.2907986825632825], [13, 2.5865692389729285, -1.8330045396712094, -0.8233827249429693], [14, -1.5211188466206158, 0.4548279362154538, -1.748811754562015], [15, -1.4932556918674837, 1.9287552468923046, -0.7600457814107138], [16, -2.665108191296589, 0.7486641078714584, 1.001975345565994], [17, -3.6552467707549012, -0.8766375406041732, -0.5868912158194304], [18, -3.100313077980926, -1.6890948000427914, 0.8786648684520202], [19, -2.149875770626153, -1.7974823857128541, -0.6042289590538709], [20, -0.39626431742682483, -1.1923550682041004, 1.2215959645263172], [21, -0.4746823560013922, 0.4143265485797827, 1.9679175455610018]]"
153,3,[C:1](=[O:2])([N:3]([C:4](=[O:5])[N:6]([H:10])[H:11])[C:7]([C:8]([H:14])([H:15])[H:16])([H:12])[H:13])[H:9],[C:1](=[O:2])([N:3]([C:4](=[O:5])[N:6]([H:10])[H:11])[C:7]([C:8]([H:14])([H:15])[H:16])([H:12])[H:13])[H:9],-26.65364731490885,0.6089862514838125,-41.418986459358756,0.1614462225446432,78.92929095003953,3.556415126236949,"[[1, 0.582503217239951, 1.420746823468247, 0.17567024058935016], [2, 1.753827227993218, 1.523431173790869, -0.11296323520368114], [3, -0.14222014460043417, 0.28494902084174656, 0.27236780224893353], [4, 0.35987277645431826, -1.0332890943290098, 0.03220206777886182], [5, -0.36989847196600634, -1.9888482836857468, 0.14150199248252765], [6, 1.654171552942924, -1.0892783870425802, -0.30263699893551227], [7, -1.56498890897789, 0.37407347097323895, 0.5751493623396389], [8, -2.387073728516416, 0.5792759922495883, -0.6921448186432686], [9, -0.027021605964508734, 2.3121619652860663, 0.40453731199077714], [10, 2.203147405070893, -0.23952439689834432, -0.36839973241409374], [11, 2.0569643262150823, -1.994289514688005, -0.47182809289380584], [12, -1.850509072695547, -0.5656757360184607, 1.0512630438154669], [13, -1.7221938722886991, 1.1968818435891921, 1.2760403256700004], [14, -2.244377096321378, -0.26207757713178625, -1.3650972118062465], [15, -3.441408862382546, 0.647250758372984, -0.4394246845203518], [16, -2.0882520855044526, 1.4926880335589174, -1.202388801107075]]"
154,0,[C:1]1([H:10])=[C:2]([H:11])[C@:3]2([C:4]([H:12])([H:13])[H:14])[C@@:5]3([H:15])[C:6]([H:16])=[C:7]([H:17])[C@:8]2([H:18])[C@@:9]13[H:19],[C:1]1([H:10])=[C:2]([H:11])[C@@:3]2([C:4]([H:12])([H:13])[H:14])[C@:5]3([H:15])[C:6]([H:16])=[C:7]([H:17])[C@@:8]2([H:18])[C@:9]13[H:19],-24.271336855327423,0.10803411335761388,-53.61865308232478,0.13588291974450423,99.79338556725165,4.167345130134272,"[[1, -1.8322597481816414, -0.8872815620814611, 3.1014287333905385e-05], [2, -1.7726530408628125, 0.43596078959099693, 0.0001540959371103887], [3, -0.28189907415760757, 0.7328009788635198, 5.3609135833471256e-05], [4, 0.16435552634631395, 2.1704211809073564, 4.220891181189149e-06], [5, 0.27847416518050794, -0.3196907625392142, -1.0154135812591372], [6, 1.7474692499507365, -0.39706397645076447, -0.663167471485445], [7, 1.7477391767592505, -0.3971440947419268, 0.6631140425393722], [8, 0.2787211178899421, -0.3198349426861978, 1.0153183882991454], [9, -0.3767769179769007, -1.3006721536904249, -8.15919826303029e-05], [10, -2.6751718698704456, -1.551044718849933, 0.00013427479302752191], [11, -2.552327680917939, 1.1729494885472762, 0.00020516497073552254], [12, 1.2509307317986291, 2.231155154361956, 0.00046413916058300894], [13, -0.2141561394612563, 2.680643288463202, 0.8839809593548963], [14, -0.21337401833805472, 2.6802670532853297, -0.8845254399374315], [15, -0.017685454191460906, -0.30857058627602374, -2.0607636858739675], [16, 2.560471195204393, -0.4361757312082993, -1.3622232764529536], [17, 2.560896252111465, -0.43643320380514616, 1.3620125474504874], [18, -0.0172662852136511, -0.3088650340750256, 2.060715044281886], [19, -0.12427789386737564, -2.3574931212926935, -0.0001513799717603271]]"
155,0,[C:1]1([H:10])([H:11])[C@@:2]2([H:12])[O:3][C@@:4]3([H:13])[C:5]([H:14])([H:15])[C@:6]1([H:16])[C:7]([H:17])([H:18])[C@@:8]3([H:19])[O:9]2,[C:1]1([H:10])([H:11])[C@:2]2([H:12])[O:3][C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]1([H:16])[C:7]([H:17])([H:18])[C@:8]3([H:19])[O:9]2,-28.256485861633987,0.9881454072795206,-43.73178201022093,0.4012306846444513,101.47878216167126,4.203873127762517,"[[1, -0.09481828208053913, 3.902196031230556e-05, 1.583440945690737], [2, 1.1702855578337652, 9.01148029926268e-06, 0.6983555642512773], [9, 1.1587367165552345, -1.1036105761054005, -0.16937259859108814], [8, 0.0702457522230478, -0.7850108951222514, -1.0185097236593688], [7, -1.2216837953264281, -1.1751339457707897, -0.2956578912020469], [6, -1.3375488888628753, 3.127416884482918e-05, 0.6765500795798216], [5, -1.2216670770919078, 1.1751190622241598, -0.295716890101346], [4, 0.07024889901244039, 0.7849654911910829, -1.0185418589302004], [3, 1.1587513954060031, 1.1035936622328184, -0.16941287423132737], [10, -0.0813362565147257, -0.8881852092260626, 2.215902022937526], [11, -0.08131852556668269, 0.888284502687171, 2.2158707218393503], [12, 2.0942105640090674, 1.390025034675086e-05, 1.279690602786853], [19, 0.2293381735396971, -1.2568705510611655, -1.9866405828512868], [17, -1.1052774970513959, -2.138290418816567, 0.19792436510847622], [18, -2.071862059170197, -1.2145753695661825, -0.9758785053051946], [16, -2.257532976896359, 6.279298573820844e-05, 1.264177136672719], [14, -2.0718411084463866, 1.2145061481898298, -0.9759477019611877], [15, -1.105281360851237, 2.1383098647764798, 0.1978018864944053], [13, 0.22934919780497534, 1.2567861686706578, -1.9866903857810458]]"
156,0,[n:1]1([H:10])[n:2][n:3][c:4]2[c:5]1[C:6]([H:11])([H:12])[C:7]([H:13])([H:14])[N:8]2[C:9]([H:15])([H:16])[H:17],[n:1]1([H:10])[n:2][n:3][c:4]2[c:5]1[C:6]([H:11])([H:12])[C:7]([H:13])([H:14])[N:8]2[C:9]([H:15])([H:16])[H:17],-26.444577759674804,1.9794611050615287,-51.1139112155145,0.11843194643592361,85.17096370753252,3.8715266928140046,"[[1, -1.9480890308698737, -0.564115565108393, 0.09926346881166911], [2, -2.1403428482343156, 0.7610495203744675, 0.0378461074387209], [3, -1.003678560005267, 1.3632002863523054, -0.08367884024247961], [4, -0.046910262522663775, 0.4242088621061286, -0.10016333731744594], [5, -0.629428703107726, -0.826091099906989, 0.024170081242018405], [6, 0.39738873127465174, -1.8968770307361935, -0.01446073003108146], [7, 1.690174019615733, -1.031131818363425, 0.043557643309969765], [8, 1.3171331600464833, 0.35413184259980207, -0.28317082373990166], [9, 2.1763034172893603, 1.4042920445631155, 0.19818784880679668], [10, -2.734586477691885, -1.1865939885043093, 0.19205052082137283], [11, 0.3353582551877389, -2.5967226622393484, 0.8204974749144097], [12, 0.34442644194571104, -2.4671780413475513, -0.9455002409357638], [13, 2.444609272574936, -1.3761280967656804, -0.6671931494936073], [14, 2.1265397264839234, -1.0720447193237965, 1.052451541551161], [15, 2.326256993430601, 1.3597755759529686, 1.2864416309962659], [16, 3.1470446781924926, 1.3264129942591176, -0.2930752001521084], [17, 1.7184537993530782, 2.357320233775163, -0.05596861898744178]]"
157,2,[O:1]([C@:2]1([C:3]([C:4]([C:5]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])[C:6]([H:17])([H:18])[C@:7]1([C:8]([H:20])([H:21])[H:22])[H:19])[H:9],[O:1]([C@:2]1([C:3]([C:4]([C:5]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])[C:6]([H:17])([H:18])[C@:7]1([C:8]([H:20])([H:21])[H:22])[H:19])[H:9],-26.174715103943164,0.6775520248258984,-46.12685731310402,0.3332607339504111,122.66598687350674,4.312324185981257,"[[1, -0.5677689790744223, -1.7293308276760386, -0.6637014778955825], [2, -0.5938931495342802, -0.558805753033512, 0.10854363921984386], [3, 0.7594771479008207, -0.18237042284845806, 0.6802187359062093], [4, 1.7781693388288882, 0.11310321292447616, -0.42146679912544743], [5, 3.1613633454572496, 0.39617328145818514, 0.1494928383106729], [6, -1.8447428484598223, -0.30121880369364856, 0.9123287096373476], [7, -1.5883833209306528, 0.4616288650985835, -0.3617445414833011], [8, -1.3285704383478643, 1.9457723221015604, -0.33758394987096585], [9, -0.3012328845002729, -2.46718887586474, -0.10258744083610224], [10, 1.1229641541036224, -1.0167641137811194, 1.2913221817168874], [11, 0.658136005134614, 0.6829093221922413, 1.3353351924869814], [12, 1.8239127456443809, -0.7424568290593995, -1.0978204110464125], [13, 1.4371015007276458, 0.9725214842269388, -1.0001142280151307], [14, 3.1315288496644884, 1.257361812514469, 0.8140954685422546], [15, 3.5262367774588617, -0.4587986124697357, 0.7153242456771736], [16, 3.8685674628221767, 0.6045016031493372, -0.64974007562712], [17, -1.7464923912320967, 0.2269678233166935, 1.848618471372315], [18, -2.6166311898896435, -1.0558308712243456, 0.907768055710429], [19, -2.1705820184803146, 0.14089315101378147, -1.2173991402530218], [20, -2.2752984223508195, 2.483627930417571, -0.3122799317687963], [21, -0.7872554129156258, 2.253976479380394, -1.2299895285533207], [22, -0.7508761198868489, 2.233907720189038, 0.5362017471693864]]"
158,0,[N:1]1([H:9])[C@@:2]([C:3]#[N:4])([H:10])[C@:5]2([H:11])[C:6]([H:12])([H:13])[C:7]([H:14])([H:15])[C@:8]12[H:16],[N:1]1([H:9])[C@@:2]([C:3]#[N:4])([H:10])[C@:5]2([H:11])[C:6]([H:12])([H:13])[C:7]([H:14])([H:15])[C@:8]12[H:16],-22.684926320882308,1.740479518156443,-42.76693436193741,0.1539861824845518,81.87205419775742,3.5363151408887283,"[[1, -0.22470774093260196, -1.3189265640577796, 0.5194243438148323], [2, 0.6270640607093182, -0.7150993481977528, -0.5192804845097873], [3, 1.7624027812362204, 0.007294255680502574, 0.0022319633740015077], [4, 2.658308620929575, 0.5947506902994993, 0.40177640397494213], [5, -0.5705149276295723, 0.131647277235246, -1.009047326676459], [6, -0.8412179851698623, 1.4129130246448924, -0.20653461925421374], [7, -1.7401681290555866, 0.6221294531958759, 0.7643294038828096], [8, -1.426301159482986, -0.6676671059817681, -0.012311758288257243], [9, -0.22631299706350808, -2.329047978957725, 0.5576358833998065], [10, 0.9905372112541114, -1.4156996749181774, -1.2860772405590868], [11, -0.7342976985904827, 0.1609495713512338, -2.0828668011485068], [12, 0.04322172030693831, 1.8589271965250767, 0.2430872341678638], [13, -1.3698287494062817, 2.1710770462961397, -0.7800627072355296], [14, -2.7879533473003866, 0.9102249463462743, 0.7314472186813519], [15, -1.3977789308518231, 0.5968727684433447, 1.7951972445525126], [16, -2.253977315091697, -1.3183453071914464, -0.2943418578797681]]"
159,0,[O:1]([C@@:2]1([H:11])[C@:3]2([H:12])[C@:4]3([H:13])[O:5][C:6](=[O:7])[C@:8]3([H:14])[C@:9]12[H:15])[H:10],[O:1]([C@@:2]1([H:11])[C@:3]2([H:12])[C@:4]3([H:13])[O:5][C:6](=[O:7])[C@:8]3([H:14])[C@:9]12[H:15])[H:10],-28.029642803939268,2.2993269521438933,-41.15058471363101,0.16392910089846358,69.09928246918889,3.5819186892990302,"[[1, -2.5912910796213153, 0.940519015607403, 0.34190752676983976], [2, -1.2997340604140888, 0.4678817461087292, 0.23648686624795273], [3, -1.0634805552424376, -1.0183194055755942, 0.17714159493418333], [4, 0.43313905743994946, -1.344700474888767, 0.21958377796180995], [5, 1.240767120433124, -0.4560621791710942, 1.0174695283592754], [6, 1.4871554619096636, 0.3650114331223961, -0.041437724280190116], [7, 2.142554373470774, 1.3521073005843436, -0.08914222794909693], [8, 0.6650729754197693, -0.47101127329839265, -1.0173525713484448], [9, -0.8391079507522119, -0.14924176341593134, -1.0534468180471999], [10, -3.1893988743255037, 0.37921500905733196, -0.16460690459086916], [11, -0.6485253599629331, 1.1112168604462997, 0.8137651270718801], [12, -1.8342623917915692, -1.7388666834395279, 0.39416936571727523], [13, 0.7307732938989322, -2.38321788373321, 0.3254990693836952], [14, 1.126194485211975, -0.8055327459480084, -1.9389872082555286], [15, -1.4050958987622493, -0.09051781387845227, -1.96811288423475]]"
160,0,[C:1](#[C:2][C@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]3([H:15])[C@:7]1([H:16])[C@@:8]23[O:9][H:17])[H:10],[C:1](#[C:2][C@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]3([H:15])[C@:7]1([H:16])[C@@:8]23[O:9][H:17])[H:10],-25.129909188987874,0.8345871362929554,-49.41118977826961,0.22785878978077057,83.50925013320071,3.8412065212407605,"[[1, 3.095121228326188, 0.3311046993958285, -0.11932935156062051], [2, 2.0355373084507273, -0.20607127767520433, 0.027092243213904375], [3, 0.7544988822493416, -0.8478442801436525, 0.1906038120065278], [4, -0.2597249327156475, -0.508864254377743, -0.9277659233731995], [5, -1.4887643729692068, -1.3386449827511127, -0.5289291223397915], [6, -1.6090913526684942, -0.40522188647875845, 0.6615571347573481], [7, -0.18390263918278785, -0.08027188331772636, 1.115919331389342], [8, -0.797635562641642, 0.6583258461468154, -0.030508540995847253], [9, -0.9835011705092426, 1.9925582540606506, -0.2446154188775707], [10, 4.025895876049721, 0.7985147351601777, -0.24178517326868484], [11, 0.8935657325440652, -1.9136433460638953, 0.39911019480101984], [12, 0.06815704636580391, -0.4350343958793139, -1.9584164854310788], [13, -1.3213648004603298, -2.398332845965501, -0.3312744488614156], [14, -2.3199126548337765, -1.2253072353084176, -1.2235909355819874], [15, -2.4515004076130777, -0.2966724585916224, 1.3233982570087215], [16, 0.03949449679354863, 0.28019949020783746, 2.1044942358612286], [17, -1.7460507708027173, 2.1310583139281745, -0.8202441745952979]]"
161,0,[C:1](=[O:2])([C@@:3]12[O:4][C@@:5]3([H:11])[C@@:6]4([H:12])[C@:7]1([H:13])[C@@:8]4([H:14])[C@@:9]23[H:15])[H:10],[C:1](=[O:2])([C@@:3]12[O:4][C@@:5]3([H:11])[C@@:6]4([H:12])[C@:7]1([H:13])[C@@:8]4([H:14])[C@@:9]23[H:15])[H:10],-26.0522779365318,1.182867148075586,-44.75841917024002,0.12191917443540523,69.62928211934151,3.5788643262307254,"[[1, 1.8845668656631893, 0.4070694357267076, -0.06113083130126962], [2, 2.6378031005802787, -0.5199436089285991, 0.06047512181544058], [3, 0.4102658897494288, 0.29772959512849206, -0.09105166064706047], [4, -0.3432163024358197, 1.4929929911760997, -0.32073455432747106], [5, -1.430557446069247, 0.8233388566634665, 0.31421802735432924], [6, -1.748631103493982, -0.4230348494072583, -0.5368051719907988], [7, -0.3270449545965401, -0.8418485432816822, -0.8394320024809089], [8, -1.0150136527826645, -1.3439485260946653, 0.39286021074780286], [9, -0.4951206682705026, -0.1006048075874016, 1.1212898523033354], [10, 2.2382715715555914, 1.4518874093580352, -0.1430504106830133], [11, -2.210074153389903, 1.468095971395507, 0.7005800207314808], [12, -2.5923333984662316, -0.5961759750479557, -1.1777240962052007], [13, 0.010044414934183161, -1.3583000026372185, -1.7175915106226347], [14, -1.2238234207081151, -2.338322636594075, 0.7351503728006027], [15, -0.21404316109780624, 0.004057239126044695, 2.1595281414341514]]"
162,0,[C:1]1([H:10])([H:11])[O:2][C@@:3]2([C:4]1([H:12])[H:13])[C:5]([H:14])([H:15])[C@:6]1([H:16])[O:7][C@:8]21[C:9]([H:17])([H:18])[H:19],[C:1]1([H:10])([H:11])[O:2][C@@:3]2([C:4]1([H:12])[H:13])[C:5]([H:14])([H:15])[C@:6]1([H:16])[O:7][C@:8]21[C:9]([H:17])([H:18])[H:19],-28.1598502501262,0.36227341549831976,-45.14631178484501,0.2900351910535911,97.86131006654048,4.107237516254731,"[[1, 2.3914920816425624, 0.30226539077756975, -0.14465436174896587], [2, 1.4290488889973152, 0.26018915989827673, 0.9139450776770909], [3, 0.4300720378850082, -0.2858372635487634, 0.05558758311475118], [4, 1.3976173822143028, -0.3204602176722143, -1.1272213090426035], [5, -0.33743766197210234, -1.5239400542213215, 0.5784071438448336], [6, -1.6311476829512417, -0.7181809778470616, 0.4503307624354994], [7, -1.7315984700962281, -0.2777016548817423, -0.8798816727549558], [8, -0.9140340963587261, 0.4738408072962349, -0.019173948192764502], [9, -1.127500477186749, 1.9347725232168893, 0.19360030879008816], [10, 3.27167263420303, -0.3006525683777544, 0.09110256017999492], [11, 2.6949370149759795, 1.3285835737438418, -0.36679010987149163], [12, 1.1067579904557836, 0.3002595456877528, -1.970071256845479], [13, 1.651884369027314, -1.3193163912404346, -1.4709791191299286], [14, -0.28044176995631653, -2.415503560372151, -0.04230793195771639], [15, -0.06983604823976758, -1.7467681482744961, 1.6072939839277214], [16, -2.5347797681933373, -0.813390617956174, 1.0273004376383776], [17, -0.5724688371603046, 2.247214872662276, 1.075382341045595], [18, -0.7704743628473026, 2.4957613190590644, -0.668587611714047], [19, -2.186029233712878, 2.140771172971172, 0.3333443180009744]]"
163,1,[O:1]([C:2]([C:3]1=[C:4]([H:13])[C@@:5]([C:6]#[N:7])([H:14])[O:8][C:9]1([H:15])[H:16])([H:11])[H:12])[H:10],[O:1]([C:2]([C:3]1=[C:4]([H:13])[C@@:5]([C:6]#[N:7])([H:14])[O:8][C:9]1([H:15])[H:16])([H:11])[H:12])[H:10],-27.391223914638303,1.7561166002879178,-48.90954894202164,0.16093520493817676,74.97871239690964,3.7083457975814156,"[[1, 2.944965458147832, 1.0943544347963814, -0.04823107426464624], [2, 2.375028159327498, -0.08922329607477461, 0.4401273252102461], [3, 0.9431866899013187, -0.27864233324491366, 0.05658749776941692], [4, 0.1441518078194542, 0.5283699945327397, -0.6269232961892421], [5, -1.2201389742821707, -0.10465859254704084, -0.74041635978246], [6, -2.183604554435298, 0.657445052642436, 0.04745415617565962], [7, -2.9172178400474387, 1.2531522264294386, 0.6891329595396646], [8, -1.061090218064833, -1.4232452030333995, -0.23254792225611762], [9, 0.18306422055299817, -1.5208300646571995, 0.4374238535332516], [10, 2.880519183826348, 1.1034618263146339, -1.0097756173703774], [11, 2.4516733743057837, -0.028510072053130223, 1.5310422719506447], [12, 2.952128133992778, -0.9705158933263115, 0.11387018893976772], [13, 0.3503542805041426, 1.5051355635926047, -1.0203940567948544], [14, -1.5916100347068673, -0.16567561823144475, -1.7745798956142294], [15, 0.6788928815679658, -2.4417796171666573, 0.11084825340967469], [16, 0.03328044525300918, -1.5728233034222117, 1.5261620473397366]]"
164,1,[N-:1]([C:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[C:8](=[O:9])[H:15])[H:10],[N:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[C:8](=[O:9])[H:15])([H:10])[H:16],-29.338836530557042,1.1659253654747208,-43.24138511002025,0.10640836014891442,75.07939507991564,3.681647909160997,"[[1, -0.2190172681894411, 2.0157098301976353, -0.658082410910294], [2, -0.3013213305387781, 0.9675777368229099, 0.30040237499391387], [3, -1.6625589895872739, 0.5572289235044419, 0.5360933546098225], [4, -1.7656731494777227, -0.8422268904894429, 0.6687022522295425], [5, -0.5277859232237385, -1.4173718501516555, 0.012302061971507851], [6, -0.2527107917177917, -0.9210368180598666, -1.2567370123787338], [7, 0.40892046556203504, -0.29381478848724085, -0.18537602083893903], [8, 1.874685837391328, -0.4538062307031263, -0.07160249517848837], [9, 2.5671728969511616, 0.13557572482443195, 0.7081818569568771], [10, -0.6052552767433654, 1.707624013745544, -1.5448950824669034], [16, -0.7352552886941266, 2.827992433900769, -0.3444516533563365], [11, 0.15598403524596102, 1.3053728221005214, 1.2427458551104258], [12, -1.788174466905524, -1.1350744515093667, 1.7282240192626739], [13, -2.689775555012875, -1.1623465428620918, 0.1796133901465434], [14, -0.21085729344867615, -2.4280875235729082, 0.23307114539827964], [15, 2.2770509124738756, -1.1985459777875636, -0.7841091972271288]]"
165,0,[C:1]([O:2][C@@:3]1([C:4]([H:13])([H:14])[H:15])[O:5][C:6]([H:16])([H:17])[C@@:7]2([H:18])[C:8]([H:19])([H:20])[C@@:9]12[H:21])([H:10])([H:11])[H:12],[C:1]([O:2][C@@:3]1([C:4]([H:13])([H:14])[H:15])[O:5][C:6]([H:16])([H:17])[C@@:7]2([H:18])[C:8]([H:19])([H:20])[C@@:9]12[H:21])([H:10])([H:11])[H:12],-29.224336748906065,0.42601068873749615,-46.39895602252047,0.31804292350335045,111.37186730326968,4.3821244532494,"[[1, 2.40656743707511, 0.5294835819091409, 0.7815907153376804], [2, 1.2236338613131856, 0.8958076957477368, 0.10305190478506636], [3, 0.4218846792182273, -0.1709593519070935, -0.3542078346681493], [4, 1.1507142660192722, -1.0490760748550003, -1.3779647595986355], [5, 0.020584650397561476, -0.9860492772443714, 0.7411324312835624], [6, -1.3754179153351453, -0.9189774650478922, 0.9882990351369686], [7, -1.9845640950046142, -0.035926709909870735, -0.0794456831441625], [8, -1.5668048781036295, 1.401184149543336, -0.04435468483434073], [9, -0.8506315686806223, 0.43089093192728734, -0.9366023622751454], [10, 3.181054300929025, 0.19342589960146706, 0.08433618486995595], [11, 2.206560626488815, -0.2561979037418664, 1.513881663691332], [12, 2.7476797079080795, 1.4292667968333446, 1.2910552001958135], [13, 1.6172827973797022, -0.4206762866724515, -2.1319354342897716], [14, 0.4350259349356841, -1.7168574593606258, -1.8494715512924809], [15, 1.9068502301693004, -1.6474463342545491, -0.8780515869484927], [16, -1.5393817183238612, -0.5233828255947107, 1.998926025581161], [17, -1.7772980633217241, -1.9384496844706638, 0.941294943778451], [18, -2.942280622930317, -0.32227506782725934, -0.4859763460433728], [19, -1.0376564591091983, 1.7601929471983138, 0.8241230033182403], [20, -2.2081982739520956, 2.1321599462796663, -0.5122902648647244], [21, -0.9109115376434817, 0.5188531924392239, -2.0092244139753372]]"
